Content,Label
สยองเกินบรรยาย,neg
ไฟไหม้ป่า,neg
เข้าผิด,neg
ไม่กล้า,neg
ทิ้ง,neg
เสียไปง่าย,neg
อารมณ์เสีย,neg
เลิก,neg
เศร้า,neg
ทำเหี้ยไรผิด,neg
ฉิบหาย,neg
ประชด,neg
ขอเถียงขาดดิ้น,neg
เห็นร้องไห้,neg
หดหู่,neg
เจ็บคอไอไข้หวัด,neg
เห็นแก่ตัว,neg
อย่าคาดหวัง,neg
หลงทาง,neg
ป่วยไม่สบาย,neg
โดนทิ้ง,neg
ทุบตีไล่ออก,neg
หมดความอดทน,neg
เกรียน,neg
ผิดหวัง,neg
เพ้อเจ้อ,neg
บาป,neg
สังหาร,neg
กลัวเสียมันไป,neg
ถ้ามันเสียไปกู้กลับคือไม่เหมือนเดิม,neg
หมดละมันพังไปหมดละมันไม่เหลืออะไรอีก,neg
เกลียด,neg
คิดมันน้อย,neg
ลาก่อน,neg
ทำตัวไร้ค่า,neg
ทะเลาะ,neg
หลอกลวง,neg
งง,neg
อวดเก่ง,neg
กากเทห์ไม่เรื่อง,neg
อยู่ไม่ว่า,neg
ตามไม่ทัน,neg
ความเสี่ยง,neg
น่าสงสาร,neg
ลาออกจากงาน,neg
เหนื่อยและเพลียก,neg
ถีบตกบันได,neg
ขายไม่ออก,neg
อกหักเพราะบอกเลิก,neg
พังยับเยิน,neg
ฉันผิดเอง,neg
นรกของชั่ว,neg
ตกนรกทั้ง,neg
แสบท้อง,neg
แสบแก้วหู,neg
ไม่เพราะ,neg
เสียเวลา,neg
มองโลกแง่ร้าย,neg
ร้ายกาจ,neg
ร้ายหลบหนีความผิด,neg
กดดัน,neg
กดขี่เรียกค่าไถ่,neg
กักขังสงสัย,neg
กระชากหน้ากากร้าย,neg
กระวนกระวาย,neg
ก่อกวน,neg
ก่อกรรมทำเข็ญ,neg
เรื่องกรุ่ม,neg
ยัดเยียดข้อกล่าวหา,neg
หลบหนีเข้าโดยไม่รับอนุญาต,neg
เขับ,neg
โดดตบหน้าเฟีย,neg
หลบหนีภาษี,neg
แพ้พนัน,neg
หมกมุ่นในเรื่องเพศกเกินไป,neg
ก่อมลพิษให้แวดล้อม,neg
ภาวะโลกร้อน,neg
โลกร้อน,neg
ปากทำพูดไม่รู้เรื่องอะไร,neg
เดินลำพังเยว,neg
หยุดเล่น,neg
ตัดไม้ทำลายป่า,neg
บุกรุกป่าไม้,neg
ทำลาย,neg
โลกร้อนเกิดจากการตัดไม้ทำลายป่า,neg
ทำล้มเหลว,neg
ไม่เหะสม,neg
ไม่โปรด,neg
แอบอ้างหลอกลวง,neg
พวกร,neg
ระยำ,neg
ชิบหาย,neg
สาส,neg
ป่าเถื่อน,neg
สอบตก,neg
เบื่อโรคอ้วน,neg
ล้มตกบันได,neg
แทบขาด,neg
รู้ตัวว่าไม่เหมือนใคร,neg
ปิดกั้น,neg
ท้อ,neg
ถูก,neg
ห่วย,neg
ไม่ตอบรับกลับ,neg
หมดอายุ,neg
สงครามความสูญเสีย,neg
เข่าอ่อน,neg
โดนเหยียด,neg
กังวล,neg
มองโลกในแง่ร้าย,neg
โกรธง่ายฉุนเฉียวบ่อย,neg
อ่อนเพลียง่าย,neg
ว้าวุ่น,neg
คิดไม่ตก,neg
อ้วกไม่สบาย,neg
รู้สึกแย่จัง,neg
ซ้ำรัก,neg
สละสิทธิ์,neg
ตกสัมภาษณ์,neg
บ่น,neg
ไว้อาลัย,neg
พรากจากไป,neg
งี่เง่า,neg
ประชดประชัน,neg
ข่มจุดด้อย,neg
เลอะเทอะ,neg
ย้อนแย้ง,neg
ละเมิดทำร้ายอื่น,neg
เลื่อนหาย,neg
เหยียด,neg
ไม่ระวังจึงเกิดอุบัติเหตุ,neg
เจ็บเกินพอหรือยังเมื่อไรพอซะทีต่างต่างรู้ว่าทำไม่,neg
แทงดำ,neg
มั่วแม่ง,neg
เซ็งเบื่อ,neg
ลีลาน่ารำคาญจริง,neg
เกียจคร้าน,neg
ทำงานแสนเข็ญ,neg
เลือดไหล,neg
รับความเสียหาย,neg
โกง,neg
เสียวตกบันได,neg
โดนแบน,neg
วิบัติ,neg
อาบัติ,neg
ล่วงละเมิด,neg
ไร้สาระ,neg
บรรลัย,neg
เมื่อยหลายๆ,neg
หล่นหาย,neg
มลทิน,neg
มลพิษ,neg
ยาพิษ,neg
เซ็ง,neg
พูดจาหไม่แดก,neg
เห็บห,neg
เพชฌฆาต,neg
ชกมก,neg
อัปมงคล,neg
อัปยศ,neg
ล้อเลียน,neg
ขัดข้อง,neg
ปัญหา,neg
ข้อพิพาทยังไม่ยุติ,neg
คอมมิวนิสต์เผด็จการ,neg
หนี้สิน,neg
เหินห่าง,neg
อู้งาน,neg
ขัดขืน,neg
ปลดระวาง,neg
ข่มขืน,neg
กระทืบ,neg
กระทำชำ,neg
กระทำอนาจาร,neg
แก่งแย่งชิง,neg
ข่มขวัญ,neg
ขัดขวาง,neg
ขี้โม้,neg
คดโกง,neg
คลื่นไส้,neg
คลาดเคลื่อน,neg
คว่ำบาตร,neg
คอร์รัปชัน,neg
คัดค้าน,neg
เคร่งเครียด,neg
ถูก,neg
หมิ่น,neg
ทุบตี,neg
ดำ,neg
เนร,neg
แตกสลาย,neg
ขาดดุล,neg
ขาดทุน,neg
หลบหน้า,neg
เดือดเนื้อร้อน,neg
โง่ปัญญาอ่อน,neg
อืดช้า,neg
แผลหมดสนุก,neg
ความเหลื่อมล้ำ,neg
จากหรือจากตายสุดท้ายจากไป,neg
เหลือความทรงจำรอลืมเลือน,neg
ไม่รอยยิ้ม,neg
ตอกย้ำความเจ็บปวด,neg
